label,cif,icsd_collection_code,source,train_test_label,formula,Tc
1,split_cifs_by_csv_label/train/Cu1La0.8Sm1Sr0.2O3.925-ICSD-65919-synth_doped.cif,65919.0,3DSC,train,Cu1La0.8Sm1Sr0.2O3.925,19.6
1,split_cifs_by_csv_label/train/Cu1La0.8Sm1Sr0.2O3.94-ICSD-65919-synth_doped.cif,65919.0,3DSC,train,Cu1La0.8Sm1Sr0.2O3.94,24.8
1,split_cifs_by_csv_label/test/Cu1La0.8Sm1Sr0.2O3.945-ICSD-65919-synth_doped.cif,65919.0,3DSC,test,Cu1La0.8Sm1Sr0.2O3.945,26.0
1,split_cifs_by_csv_label/train/Cu1La0.8Sm1Sr0.2O3.95-ICSD-65919-synth_doped.cif,65919.0,3DSC,train,Cu1La0.8Sm1Sr0.2O3.95,28.8
1,split_cifs_by_csv_label/train/Cu1La1-ICSD-101999.cif,101999.0,3DSC,train,Cu1La1,6.0
1,split_cifs_by_csv_label/train/Cu1La1.35Sm0.45Sr0.2O4-ICSD-79037.cif,79037.0,3DSC,train,Cu1La1.35Sm0.45Sr0.2O4,12.0
1,split_cifs_by_csv_label/train/Cu1La1.59Na0.41O4-ICSD-65874-synth_doped.cif,65874.0,3DSC,train,Cu1La1.59Na0.41O4,18.0
1,split_cifs_by_csv_label/test/Cu1La1.788Sr0.213O4-ICSD-202492-synth_doped.cif,202492.0,3DSC,test,Cu1La1.788Sr0.213O4,23.0
1,split_cifs_by_csv_label/train/Cu1La1.8Nd0.2O4.025-ICSD-51164-synth_doped.cif,51164.0,3DSC,train,Cu1La1.8Nd0.2O4.025,15.9
1,split_cifs_by_csv_label/train/Cu1La1.8Nd0.2O4.04-ICSD-51164-synth_doped.cif,51164.0,3DSC,train,Cu1La1.8Nd0.2O4.04,26.3
1,split_cifs_by_csv_label/train/Cu1La1.8Nd0.2O4.059-ICSD-51164-synth_doped.cif,51164.0,3DSC,train,Cu1La1.8Nd0.2O4.059,26.7
1,split_cifs_by_csv_label/train/Cu1La1.8Nd0.2O4.0641-ICSD-51164-synth_doped.cif,51164.0,3DSC,train,Cu1La1.8Nd0.2O4.0641,25.1
1,split_cifs_by_csv_label/train/Cu1La1.8Nd0.2O4.07-ICSD-51164-synth_doped.cif,51164.0,3DSC,train,Cu1La1.8Nd0.2O4.07,35.3
1,split_cifs_by_csv_label/train/Cu1La1.8Nd0.2O4.071-ICSD-51164-synth_doped.cif,51164.0,3DSC,train,Cu1La1.8Nd0.2O4.071,34.8
1,split_cifs_by_csv_label/train/Cu1La1.8Nd0.2O4.086-ICSD-51164-synth_doped.cif,51164.0,3DSC,train,Cu1La1.8Nd0.2O4.086,35.9
1,split_cifs_by_csv_label/train/Cu1La1.8Nd0.2O4.093-ICSD-51164-synth_doped.cif,51164.0,3DSC,train,Cu1La1.8Nd0.2O4.093,25.6
1,split_cifs_by_csv_label/train/Cu1La1.943Sr0.076O4-ICSD-202492-synth_doped.cif,202492.0,3DSC,train,Cu1La1.943Sr0.076O4,16.5
1,split_cifs_by_csv_label/train/Cu1La1.943Sr0.089O4-ICSD-202492-synth_doped.cif,202492.0,3DSC,train,Cu1La1.943Sr0.089O4,24.6
1,split_cifs_by_csv_label/test/Cu1La1.943Sr0.115O4-ICSD-65804-synth_doped.cif,65804.0,3DSC,test,Cu1La1.943Sr0.115O4,24.9
1,split_cifs_by_csv_label/train/Cu1La1.943Sr0.13O4-ICSD-202492-synth_doped.cif,202492.0,3DSC,train,Cu1La1.943Sr0.13O4,33.3
1,split_cifs_by_csv_label/train/Cu1La1.943Sr0.178O4-ICSD-202492-synth_doped.cif,202492.0,3DSC,train,Cu1La1.943Sr0.178O4,34.3
1,split_cifs_by_csv_label/train/Cu1La1Sb2-ICSD-658225.cif,658225.0,3DSC,train,Cu1La1Sb2,0.9
1,split_cifs_by_csv_label/test/Cu1La1Sr1Tl1O5.09-ICSD-246697-synth_doped.cif,246697.0,3DSC,test,Cu1La1Sr1Tl1O5.09,30.0
1,split_cifs_by_csv_label/train/Cu1Mo6Se8-ICSD-628449.cif,628449.0,3DSC,train,Cu1Mo6Se8,5.9
1,split_cifs_by_csv_label/train/Cu1Nd1.85Th0.15O3.98-ICSD-67878-synth_doped.cif,67878.0,3DSC,train,Cu1Nd1.85Th0.15O3.98,17.0
1,split_cifs_by_csv_label/train/Cu1S1Se1-ICSD-628836.cif,628836.0,3DSC,train,Cu1S1Se1,1.625
1,split_cifs_by_csv_label/train/Cu1S4V2-ICSD-190441.cif,190441.0,3DSC,train,Cu1S4V2,4.45
1,split_cifs_by_csv_label/train/Cu1Se1Te1-ICSD-629112.cif,629112.0,3DSC,train,Cu1Se1Te1,1.7000000000000002
1,split_cifs_by_csv_label/train/Cu1Se2-ICSD-629028.cif,629028.0,3DSC,train,Cu1Se2,2.22375
1,split_cifs_by_csv_label/train/Cu1Sr2O3.1-ICSD-246686-synth_doped.cif,246686.0,3DSC,train,Cu1Sr2O3.1,70.0
1,split_cifs_by_csv_label/train/Cu1Te2-ICSD-629329.cif,629329.0,3DSC,train,Cu1Te2,1.3
1,split_cifs_by_csv_label/train/Cu1Y1-ICSD-101998.cif,101998.0,3DSC,train,Cu1Y1,0.235
1,split_cifs_by_csv_label/test/Cu2.65Sr2Ti0.35Y1O6.8-ICSD-75781-synth_doped.cif,75781.0,3DSC,test,Cu2.65Sr2Ti0.35Y1O6.8,21.0
1,split_cifs_by_csv_label/train/Cu2.65Sr2Ti0.35Y1O7.1-ICSD-75781-synth_doped.cif,75781.0,3DSC,train,Cu2.65Sr2Ti0.35Y1O7.1,53.0
1,split_cifs_by_csv_label/test/Cu2.675Sr2Ti0.325Y1O6.6-ICSD-75781-synth_doped.cif,75781.0,3DSC,test,Cu2.675Sr2Ti0.325Y1O6.6,21.0
1,split_cifs_by_csv_label/train/Cu2.675Sr2Ti0.325Y1O7.1-ICSD-75781-synth_doped.cif,75781.0,3DSC,train,Cu2.675Sr2Ti0.325Y1O7.1,56.0
1,split_cifs_by_csv_label/test/Cu2.75Re0.25Sr2Y1O7-ICSD-83046-synth_doped.cif,83046.0,3DSC,test,Cu2.75Re0.25Sr2Y1O7,37.0
1,split_cifs_by_csv_label/train/Cu2.75Re0.25Sr2Y1O7.3-ICSD-83046-synth_doped.cif,83046.0,3DSC,train,Cu2.75Re0.25Sr2Y1O7.3,49.0
1,split_cifs_by_csv_label/train/Cu2.75Sr2W0.25Y1O6.9-ICSD-83045-synth_doped.cif,83045.0,3DSC,train,Cu2.75Sr2W0.25Y1O6.9,33.0
1,split_cifs_by_csv_label/train/Cu2.75Sr2W0.25Y1O7.1-ICSD-83045-synth_doped.cif,83045.0,3DSC,train,Cu2.75Sr2W0.25Y1O7.1,51.0
1,split_cifs_by_csv_label/train/Cu2.7Re0.3Sr2Y1O7.1-ICSD-83046-synth_doped.cif,83046.0,3DSC,train,Cu2.7Re0.3Sr2Y1O7.1,33.0
1,split_cifs_by_csv_label/test/Cu2.7Re0.3Sr2Y1O7.2-ICSD-83046-synth_doped.cif,83046.0,3DSC,test,Cu2.7Re0.3Sr2Y1O7.2,44.0
1,split_cifs_by_csv_label/train/Cu2.7Sr2Ti0.3Y1O6.7-ICSD-75781-synth_doped.cif,75781.0,3DSC,train,Cu2.7Sr2Ti0.3Y1O6.7,26.0
1,split_cifs_by_csv_label/train/Cu2.7Sr2Ti0.3Y1O7-ICSD-75781-synth_doped.cif,75781.0,3DSC,train,Cu2.7Sr2Ti0.3Y1O7,58.0
1,split_cifs_by_csv_label/train/Cu2.7Sr2Ti0.3Y1O7.144-ICSD-75781-synth_doped.cif,75781.0,3DSC,train,Cu2.7Sr2Ti0.3Y1O7.144,12.0
1,split_cifs_by_csv_label/test/Cu2.7Sr2Ti0.3Y1O7.152-ICSD-75781-synth_doped.cif,75781.0,3DSC,test,Cu2.7Sr2Ti0.3Y1O7.152,23.0
1,split_cifs_by_csv_label/test/Cu2.7Sr2Ti0.3Y1O7.224-ICSD-75781.cif,75781.0,3DSC,test,Cu2.7Sr2Ti0.3Y1O7.224,35.0
1,split_cifs_by_csv_label/train/Cu2.7Sr2W0.3Y1O6.9-ICSD-83045-synth_doped.cif,83045.0,3DSC,train,Cu2.7Sr2W0.3Y1O6.9,26.0
1,split_cifs_by_csv_label/train/Cu2.85Pr0.2Re0.15Sr2Y0.8O7-ICSD-83046-synth_doped.cif,83046.0,3DSC,train,Cu2.85Pr0.2Re0.15Sr2Y0.8O7,39.1
1,split_cifs_by_csv_label/train/Cu2.85Re0.15Sr2Y1O6.95-ICSD-83046-synth_doped.cif,83046.0,3DSC,train,Cu2.85Re0.15Sr2Y1O6.95,43.1
1,split_cifs_by_csv_label/train/Cu2.85Re0.15Sr2Y1O7-ICSD-83046-synth_doped.cif,83046.0,3DSC,train,Cu2.85Re0.15Sr2Y1O7,53.0
1,split_cifs_by_csv_label/train/Cu2.85Re0.15Sr2Y1O7.1-ICSD-83046-synth_doped.cif,83046.0,3DSC,train,Cu2.85Re0.15Sr2Y1O7.1,73.0
1,split_cifs_by_csv_label/train/Cu2.85Re0.15Sr2Y1O7.3-ICSD-83046-synth_doped.cif,83046.0,3DSC,train,Cu2.85Re0.15Sr2Y1O7.3,69.0
1,split_cifs_by_csv_label/test/Cu2.8Re0.2Sr2Y1O6.9-ICSD-83046-synth_doped.cif,83046.0,3DSC,test,Cu2.8Re0.2Sr2Y1O6.9,43.0
1,split_cifs_by_csv_label/train/Cu2.8Re0.2Sr2Y1O7-ICSD-83046-synth_doped.cif,83046.0,3DSC,train,Cu2.8Re0.2Sr2Y1O7,55.0
1,split_cifs_by_csv_label/train/Cu2.8Re0.2Sr2Y1O7.2-ICSD-83046-synth_doped.cif,83046.0,3DSC,train,Cu2.8Re0.2Sr2Y1O7.2,63.0
1,split_cifs_by_csv_label/test/Cu2.8Sr2W0.2Y1O6.9-ICSD-83045-synth_doped.cif,83045.0,3DSC,test,Cu2.8Sr2W0.2Y1O6.9,45.0
1,split_cifs_by_csv_label/test/Cu2.8Sr2W0.2Y1O7.2-ICSD-83045-synth_doped.cif,83045.0,3DSC,test,Cu2.8Sr2W0.2Y1O7.2,66.0
1,split_cifs_by_csv_label/test/Cu2.8Sr2W0.2Y1O7.3-ICSD-83045-synth_doped.cif,83045.0,3DSC,test,Cu2.8Sr2W0.2Y1O7.3,77.0
1,split_cifs_by_csv_label/test/Cu2Fe1Gd1Sr2O7.58-ICSD-98922-synth_doped.cif,98922.0,3DSC,test,Cu2Fe1Gd1Sr2O7.58,36.5
1,split_cifs_by_csv_label/train/Cu2Fe1Nd1Sr2O7.54-ICSD-161555-synth_doped.cif,161555.0,3DSC,train,Cu2Fe1Nd1Sr2O7.54,4.2
1,split_cifs_by_csv_label/train/Cu2Li1P2-ICSD-247090.cif,247090.0,3DSC,train,Cu2Li1P2,1.85
1,split_cifs_by_csv_label/train/Cu3Sb1-ICSD-53337.cif,53337.0,3DSC,train,Cu3Sb1,0.9205
1,split_cifs_by_csv_label/train/Cu3Sr2Y1O6.92-ICSD-92033-synth_doped.cif,92033.0,3DSC,train,Cu3Sr2Y1O6.92,68.0
1,split_cifs_by_csv_label/train/Cu3Sr2Y1O7.2-ICSD-92033-synth_doped.cif,92033.0,3DSC,train,Cu3Sr2Y1O7.2,64.0
1,split_cifs_by_csv_label/train/Cu3Sr2Y1O7.45-ICSD-92033-synth_doped.cif,92033.0,3DSC,train,Cu3Sr2Y1O7.45,62.0
1,split_cifs_by_csv_label/train/Cu3Sr2Y1O7.5-ICSD-92033-synth_doped.cif,92033.0,3DSC,train,Cu3Sr2Y1O7.5,62.5
1,split_cifs_by_csv_label/train/Cu3Sr2Y1O7.65-ICSD-92033-synth_doped.cif,92033.0,3DSC,train,Cu3Sr2Y1O7.65,69.5
1,split_cifs_by_csv_label/train/Cu3Sr2Y1O7.75-ICSD-92033-synth_doped.cif,92033.0,3DSC,train,Cu3Sr2Y1O7.75,67.0
1,split_cifs_by_csv_label/train/Cu3Sr2Y1O7.9-ICSD-92033-synth_doped.cif,92033.0,3DSC,train,Cu3Sr2Y1O7.9,69.0
1,split_cifs_by_csv_label/train/Cu3Sr2Y1O7.95-ICSD-92033-synth_doped.cif,92033.0,3DSC,train,Cu3Sr2Y1O7.95,62.0
1,split_cifs_by_csv_label/train/Cu50Sn50-ICSD-629278.cif,629278.0,3DSC,train,Cu50Sn50,3.26
1,split_cifs_by_csv_label/test/Cu60Sn40-ICSD-56282-synth_doped.cif,56282.0,3DSC,test,Cu60Sn40,2.26
1,split_cifs_by_csv_label/train/Cu70Sn30-ICSD-162569-synth_doped.cif,162569.0,3DSC,train,Cu70Sn30,1.2
1,split_cifs_by_csv_label/train/Dy0.15Pd2Sn1Y0.85-ICSD-424011-synth_doped.cif,424011.0,3DSC,train,Dy0.15Pd2Sn1Y0.85,2.8
1,split_cifs_by_csv_label/train/Dy0.1Pd2Sn1Y0.9-ICSD-424011-synth_doped.cif,424011.0,3DSC,train,Dy0.1Pd2Sn1Y0.9,3.46
1,split_cifs_by_csv_label/test/Dy0.2Pd2Sn1Y0.8-ICSD-424011-synth_doped.cif,424011.0,3DSC,test,Dy0.2Pd2Sn1Y0.8,1.4
1,split_cifs_by_csv_label/test/Dy1Ga6-ICSD-629705.cif,629705.0,3DSC,test,Dy1Ga6,2.95
1,split_cifs_by_csv_label/train/Dy1Mo6S8-ICSD-629953.cif,629953.0,3DSC,train,Dy1Mo6S8,1.6
1,split_cifs_by_csv_label/train/Er0.1Pd2Sn1Y0.9-ICSD-424011-synth_doped.cif,424011.0,3DSC,train,Er0.1Pd2Sn1Y0.9,3.87
1,split_cifs_by_csv_label/test/Er0.2Pd2Sn1Y0.8-ICSD-424011-synth_doped.cif,424011.0,3DSC,test,Er0.2Pd2Sn1Y0.8,4.055
1,split_cifs_by_csv_label/train/Er0.3Pd2Sn1Y0.7-ICSD-424011-synth_doped.cif,424011.0,3DSC,train,Er0.3Pd2Sn1Y0.7,3.8
1,split_cifs_by_csv_label/train/Er0.4Pd2Sn1Y0.6-ICSD-103285.cif,103285.0,3DSC,train,Er0.4Pd2Sn1Y0.6,3.215
1,split_cifs_by_csv_label/test/Er0.6Pd2Sn1Y0.4-ICSD-103285-synth_doped.cif,103285.0,3DSC,test,Er0.6Pd2Sn1Y0.4,2.59
1,split_cifs_by_csv_label/train/Er0.8Pd2Sn1Y0.2-ICSD-103283-synth_doped.cif,103283.0,3DSC,train,Er0.8Pd2Sn1Y0.2,2.08
1,split_cifs_by_csv_label/train/Er0.95Pd2Sn1Y0.05-ICSD-103283-synth_doped.cif,103283.0,3DSC,train,Er0.95Pd2Sn1Y0.05,1.26
1,split_cifs_by_csv_label/train/Er0.9Pd2Sn1Y0.1-ICSD-103283-synth_doped.cif,103283.0,3DSC,train,Er0.9Pd2Sn1Y0.1,1.6
1,split_cifs_by_csv_label/train/Er1Pd2Sn1-ICSD-103283.cif,103283.0,3DSC,train,Er1Pd2Sn1,0.585
1,split_cifs_by_csv_label/test/Er1Rh1.1Sn3.6-ICSD-631029-synth_doped.cif,631029.0,3DSC,test,Er1Rh1.1Sn3.6,1.36
1,split_cifs_by_csv_label/train/Er4.41Rh6Sn18.59-ICSD-103302-synth_doped.cif,103302.0,3DSC,train,Er4.41Rh6Sn18.59,1.0
1,split_cifs_by_csv_label/train/Er4.57Rh6Sn18.43-ICSD-103302-synth_doped.cif,103302.0,3DSC,train,Er4.57Rh6Sn18.43,0.97
1,split_cifs_by_csv_label/train/Eu1-ICSD-604034.cif,604034.0,3DSC,train,Eu1,1.375
1,split_cifs_by_csv_label/train/Eu1Nd2S5-ICSD-101180-synth_doped.cif,101180.0,3DSC,train,Eu1Nd2S5,3.0
1,split_cifs_by_csv_label/train/F0.1Fe1P1Pr1O0.9-ICSD-80200-synth_doped.cif,80200.0,3DSC,train,F0.1Fe1P1Pr1O0.9,2.34
1,split_cifs_by_csv_label/train/Fe0.03La1Ru2.97Si2-ICSD-44709-synth_doped.cif,44709.0,3DSC,train,Fe0.03La1Ru2.97Si2,6.22
1,split_cifs_by_csv_label/train/Fe0.05S2Ta1-ICSD-417150-synth_doped.cif,417150.0,3DSC,train,Fe0.05S2Ta1,3.0
1,split_cifs_by_csv_label/train/Fe0.06La1Ru2.94Si2-ICSD-44709-synth_doped.cif,44709.0,3DSC,train,Fe0.06La1Ru2.94Si2,4.58
1,split_cifs_by_csv_label/train/Fe0.075La1Ru2.925Si2-ICSD-44709-synth_doped.cif,44709.0,3DSC,train,Fe0.075La1Ru2.925Si2,3.12
1,split_cifs_by_csv_label/train/Fe0.083La1Ru2.917Si2-ICSD-44709-synth_doped.cif,44709.0,3DSC,train,Fe0.083La1Ru2.917Si2,2.51
1,split_cifs_by_csv_label/test/Fe0.15Ni0.85Zr2-ICSD-656070-synth_doped.cif,656070.0,3DSC,test,Fe0.15Ni0.85Zr2,2.31
1,split_cifs_by_csv_label/train/Fe0.1Ni0.9Zr2-ICSD-656070-synth_doped.cif,656070.0,3DSC,train,Fe0.1Ni0.9Zr2,2.65
1,split_cifs_by_csv_label/test/Fe0.2Ni0.8Zr2-ICSD-656070-synth_doped.cif,656070.0,3DSC,test,Fe0.2Ni0.8Zr2,2.13
1,split_cifs_by_csv_label/train/Fe0.33Ni0.67Zr2-ICSD-633011-synth_doped.cif,633011.0,3DSC,train,Fe0.33Ni0.67Zr2,2.13
1,split_cifs_by_csv_label/train/Fe0.36Ni0.64Zr2-ICSD-633011-synth_doped.cif,633011.0,3DSC,train,Fe0.36Ni0.64Zr2,2.04
1,split_cifs_by_csv_label/train/Fe0.3Hf1V1.7-ICSD-196551-synth_doped.cif,196551.0,3DSC,train,Fe0.3Hf1V1.7,5.0
1,split_cifs_by_csv_label/train/Fe0.3Ni0.7Zr2-ICSD-633011-synth_doped.cif,633011.0,3DSC,train,Fe0.3Ni0.7Zr2,2.02
1,split_cifs_by_csv_label/train/Fe0.4Ni0.6Zr2-ICSD-633011-synth_doped.cif,633011.0,3DSC,train,Fe0.4Ni0.6Zr2,1.78
1,split_cifs_by_csv_label/test/Fe0.5Ni0.5U6-ICSD-633003.cif,633003.0,3DSC,test,Fe0.5Ni0.5U6,2.1
1,split_cifs_by_csv_label/test/Fe0.5Ni0.5Zr2-ICSD-633011.cif,633011.0,3DSC,test,Fe0.5Ni0.5Zr2,1.85
1,split_cifs_by_csv_label/train/Fe0.6Ni0.4Zr2-ICSD-633011-synth_doped.cif,633011.0,3DSC,train,Fe0.6Ni0.4Zr2,0.2
1,split_cifs_by_csv_label/train/Fe1.02Se0.5Te0.5-ICSD-4638-synth_doped.cif,4638.0,3DSC,train,Fe1.02Se0.5Te0.5,13.6
1,split_cifs_by_csv_label/train/Fe1.41K0.65Se2-ICSD-8339-synth_doped.cif,8339.0,3DSC,train,Fe1.41K0.65Se2,32.0
1,split_cifs_by_csv_label/train/Fe1.44K0.64Se2-ICSD-8339-synth_doped.cif,8339.0,3DSC,train,Fe1.44K0.64Se2,31.0
1,split_cifs_by_csv_label/train/Fe1.56K0.58Se2-ICSD-8339-synth_doped.cif,8339.0,3DSC,train,Fe1.56K0.58Se2,31.9
1,split_cifs_by_csv_label/train/Fe1.67Rb0.4Se2Tl0.6-ICSD-290906-synth_doped.cif,290906.0,3DSC,train,Fe1.67Rb0.4Se2Tl0.6,32.0
1,split_cifs_by_csv_label/train/Fe1.6Rb0.4Se2Tl0.4-ICSD-290906-synth_doped.cif,290906.0,3DSC,train,Fe1.6Rb0.4Se2Tl0.4,32.0
1,split_cifs_by_csv_label/train/Fe1.72Rb0.42Se2Tl0.58-ICSD-290906-synth_doped.cif,290906.0,3DSC,train,Fe1.72Rb0.42Se2Tl0.58,32.5
1,split_cifs_by_csv_label/train/Fe1.79K0.68Se2-ICSD-8339-synth_doped.cif,8339.0,3DSC,train,Fe1.79K0.68Se2,32.0
1,split_cifs_by_csv_label/train/Fe1Li1P1-ICSD-247089.cif,247089.0,3DSC,train,Fe1Li1P1,4.965
1,split_cifs_by_csv_label/test/Fe1P1Pr1O1-ICSD-80200.cif,80200.0,3DSC,test,Fe1P1Pr1O1,3.586666667
1,split_cifs_by_csv_label/train/Fe1P1Sm1O1-ICSD-80202.cif,80202.0,3DSC,train,Fe1P1Sm1O1,2.5
1,split_cifs_by_csv_label/train/Fe1Te1-ICSD-180602.cif,180602.0,3DSC,train,Fe1Te1,1.5
1,split_cifs_by_csv_label/test/Fe2Ge2Y1-ICSD-81745.cif,81745.0,3DSC,test,Fe2Ge2Y1,0.99
1,split_cifs_by_csv_label/train/Fe2P2Sc2Sr4O6-ICSD-168586.cif,168586.0,3DSC,train,Fe2P2Sc2Sr4O6,15.25
1,split_cifs_by_csv_label/train/Fe2Rb0.8Se1.9Te0.1-ICSD-290419-synth_doped.cif,290419.0,3DSC,train,Fe2Rb0.8Se1.9Te0.1,26.25
1,split_cifs_by_csv_label/train/Fe2Rb0.8Se2-ICSD-290419-synth_doped.cif,290419.0,3DSC,train,Fe2Rb0.8Se2,31.4
1,split_cifs_by_csv_label/train/Fe3Re2-ICSD-601390.cif,601390.0,3DSC,train,Fe3Re2,6.55
1,split_cifs_by_csv_label/train/Fe3Si5Tm2-ICSD-633602.cif,633602.0,3DSC,train,Fe3Si5Tm2,1.3825
1,split_cifs_by_csv_label/train/Fe4La1P12-ICSD-1286.cif,1286.0,3DSC,train,Fe4La1P12,3.075
1,split_cifs_by_csv_label/train/Fe4Rb2Se5-ICSD-290420-synth_doped.cif,290420.0,3DSC,train,Fe4Rb2Se5,32.2
1,split_cifs_by_csv_label/train/Ga0.01Sn0.99-ICSD-103968-synth_doped.cif,103968.0,3DSC,train,Ga0.01Sn0.99,3.726
1,split_cifs_by_csv_label/train/Ga0.02Sn0.98-ICSD-103968-synth_doped.cif,103968.0,3DSC,train,Ga0.02Sn0.98,3.726
1,split_cifs_by_csv_label/train/Ga0.04Sn0.96-ICSD-103968-synth_doped.cif,103968.0,3DSC,train,Ga0.04Sn0.96,3.887
1,split_cifs_by_csv_label/test/Ga0.05Nb1Se2-ICSD-195266-synth_doped.cif,195266.0,3DSC,test,Ga0.05Nb1Se2,5.6
1,split_cifs_by_csv_label/test/Ga0.05Sn0.95-ICSD-103968-synth_doped.cif,103968.0,3DSC,test,Ga0.05Sn0.95,3.938
1,split_cifs_by_csv_label/train/Ga0.08Ge0.92-ICSD-103724-synth_doped.cif,103724.0,3DSC,train,Ga0.08Ge0.92,0.45
1,split_cifs_by_csv_label/train/Ga0.1Nb1Se2-ICSD-195266-synth_doped.cif,195266.0,3DSC,train,Ga0.1Nb1Se2,2.7
1,split_cifs_by_csv_label/train/Ga0.35Nb3Sn0.65-ICSD-103843-synth_doped.cif,103843.0,3DSC,train,Ga0.35Nb3Sn0.65,16.5
1,split_cifs_by_csv_label/train/Ga0.4Nb0.6-ICSD-103832.cif,103832.0,3DSC,train,Ga0.4Nb0.6,20.3
1,split_cifs_by_csv_label/train/Ga0.4Nb3Sn0.6-ICSD-103843-synth_doped.cif,103843.0,3DSC,train,Ga0.4Nb3Sn0.6,16.0
1,split_cifs_by_csv_label/train/Ga0.5Ge0.5Nb3-ICSD-53567.cif,53567.0,3DSC,train,Ga0.5Ge0.5Nb3,7.3
1,split_cifs_by_csv_label/train/Ga0.8Si1.2Sr1-ICSD-166382-synth_doped.cif,166382.0,3DSC,train,Ga0.8Si1.2Sr1,4.24
1,split_cifs_by_csv_label/train/Ga0.9Si1.1Sr1-ICSD-166382-synth_doped.cif,166382.0,3DSC,train,Ga0.9Si1.1Sr1,4.73
1,split_cifs_by_csv_label/train/Ga1.15Si0.85Yb1-ICSD-173433-synth_doped.cif,173433.0,3DSC,train,Ga1.15Si0.85Yb1,2.6
1,split_cifs_by_csv_label/test/Ga1.1Si0.9Sr1-ICSD-166382-synth_doped.cif,166382.0,3DSC,test,Ga1.1Si0.9Sr1,5.04
1,split_cifs_by_csv_label/train/Ga1.1Si0.9Yb1-ICSD-173433-synth_doped.cif,173433.0,3DSC,train,Ga1.1Si0.9Yb1,2.4
1,split_cifs_by_csv_label/train/Ga1.2Si0.8Sr1-ICSD-166382-synth_doped.cif,166382.0,3DSC,train,Ga1.2Si0.8Sr1,4.75
1,split_cifs_by_csv_label/test/Ga1La3-ICSD-603198.cif,603198.0,3DSC,test,Ga1La3,5.82
1,split_cifs_by_csv_label/test/Ga1Nb0.15Ni2Zr0.85-ICSD-103902-synth_doped.cif,103902.0,3DSC,test,Ga1Nb0.15Ni2Zr0.85,2.4
1,split_cifs_by_csv_label/test/Ga1Nb0.3Ni2Zr0.7-ICSD-103902-synth_doped.cif,103902.0,3DSC,test,Ga1Nb0.3Ni2Zr0.7,2.3
1,split_cifs_by_csv_label/test/Ga1Nb2.4V0.6-ICSD-634792-synth_doped.cif,634792.0,3DSC,test,Ga1Nb2.4V0.6,12.5
1,split_cifs_by_csv_label/test/Ga1Nb4Se8-ICSD-195266.cif,195266.0,3DSC,test,Ga1Nb4Se8,2.9
1,split_cifs_by_csv_label/train/Ga1Ni2Zr1-ICSD-103902.cif,103902.0,3DSC,train,Ga1Ni2Zr1,2.87
1,split_cifs_by_csv_label/train/Ga1Pt1-ICSD-635132.cif,635132.0,3DSC,train,Ga1Pt1,1.74
1,split_cifs_by_csv_label/train/Ga1Si1Sr1-ICSD-166382.cif,166382.0,3DSC,train,Ga1Si1Sr1,5.0
1,split_cifs_by_csv_label/test/Ga25Mn14V61-ICSD-197867-synth_doped.cif,197867.0,3DSC,test,Ga25Mn14V61,4.22
1,split_cifs_by_csv_label/train/Ga41Mo8-ICSD-140785.cif,140785.0,3DSC,train,Ga41Mo8,9.7
1,split_cifs_by_csv_label/test/Ga5V2-ICSD-635606.cif,635606.0,3DSC,test,Ga5V2,3.57
1,split_cifs_by_csv_label/train/Ga6Tb1-ICSD-635498.cif,635498.0,3DSC,train,Ga6Tb1,2.5
1,split_cifs_by_csv_label/train/Ga6Y1-ICSD-104033.cif,104033.0,3DSC,train,Ga6Y1,2.0
1,split_cifs_by_csv_label/train/Gd0.02La0.98Ru2-ICSD-641761-synth_doped.cif,641761.0,3DSC,train,Gd0.02La0.98Ru2,3.23
1,split_cifs_by_csv_label/test/Gd0.02Pd2Sn1Y0.98-ICSD-424011-synth_doped.cif,424011.0,3DSC,test,Gd0.02Pd2Sn1Y0.98,3.24
1,split_cifs_by_csv_label/train/Gd0.03La0.97Ru2-ICSD-641761-synth_doped.cif,641761.0,3DSC,train,Gd0.03La0.97Ru2,2.73
1,split_cifs_by_csv_label/train/Gd0.04La0.96Ru2-ICSD-641761-synth_doped.cif,641761.0,3DSC,train,Gd0.04La0.96Ru2,2.27
1,split_cifs_by_csv_label/train/Gd0.05La0.95Ru2-ICSD-641761-synth_doped.cif,641761.0,3DSC,train,Gd0.05La0.95Ru2,1.61
1,split_cifs_by_csv_label/train/Gd0.05Pd2Sn1Y0.95-ICSD-424011-synth_doped.cif,424011.0,3DSC,train,Gd0.05Pd2Sn1Y0.95,2.41
1,split_cifs_by_csv_label/train/Gd1Mo6S8-ICSD-635984.cif,635984.0,3DSC,train,Gd1Mo6S8,1.6
1,split_cifs_by_csv_label/train/Ge0.045Nb0.955-ICSD-108522-synth_doped.cif,108522.0,3DSC,train,Ge0.045Nb0.955,4.15
1,split_cifs_by_csv_label/train/Ge0.21V0.79-ICSD-56052-synth_doped.cif,56052.0,3DSC,train,Ge0.21V0.79,6.4
1,split_cifs_by_csv_label/train/Ge0.23V0.77-ICSD-56052-synth_doped.cif,56052.0,3DSC,train,Ge0.23V0.77,6.4
1,split_cifs_by_csv_label/train/Ge0.27V0.73-ICSD-56052-synth_doped.cif,56052.0,3DSC,train,Ge0.27V0.73,6.6
